split,image_path,class_name,class_id
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190420_195444.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190420_195453.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190420_195455.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190420_200328.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190420_200330.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190420_200332.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190420_200333.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190420_200334.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190420_200339.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190420_200353.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190420_200357.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190420_200358.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190420_200400.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195150.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195151.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195152.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195207.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195220.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195239.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195254.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195338.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195340.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195443.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195527.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195701.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195703.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195705.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195708.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195712.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_195716.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_200110.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_200111.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_200114.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_200117.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_200126.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_200147.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_200148.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190421_200150.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_125939.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_130026.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_130030.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_130624.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_130627.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_131058.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_131059.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_131307.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_131309.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_131754.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_131757.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_131758.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_132024.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_132316.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_133841.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_133956.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_134124.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_134125.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_134128.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_20190424_134129.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_2992.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_2993.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3018.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3042.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3044.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3046.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3047.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3048.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3066.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3068.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3072.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3073.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3077.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3150.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3156.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3160.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3176.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3177.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3178.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3179.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3183.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3191.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3193.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3224.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3225.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3226.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3227.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3239.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3241.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3242.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_3245.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_4831.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_4832.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_4861.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_4862.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_4863.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_4865.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_4866.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_4904.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_4905.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_4906.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_5486.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_5487.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_5488.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_5509.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_dom_nau\IMG_5510.jpg,Lua_benh_dom_nau,8
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100003.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100010.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100051.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100061.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100085.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100090.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100103.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100120.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100125.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100157.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100182.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100187.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100194.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100211.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100237.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100252.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100257.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100258.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100290.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100291.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100297.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100304.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100313.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100316.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100318.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100340.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100341.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100349.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100350.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100358.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100362.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100363.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100388.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100390.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100391.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100399.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100403.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100427.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100429.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100453.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100460.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100465.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100473.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100478.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100491.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100497.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100510.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100512.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100520.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100526.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100531.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100533.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100534.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100538.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100540.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100543.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100546.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100576.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100592.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100606.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100612.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100619.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100620.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100643.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100647.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100648.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100658.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100662.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100704.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100706.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100707.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100721.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100728.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100754.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100761.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100771.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100775.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100787.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100796.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100799.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100800.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100809.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100867.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100878.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100881.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100908.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100914.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100918.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100934.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100936.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100950.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100955.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100965.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100972.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\100983.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101026.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101027.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101049.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101062.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101071.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101074.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101076.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101099.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101100.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101101.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101108.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101118.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101120.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101132.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101147.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101150.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101155.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101163.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101185.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101189.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101193.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101208.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101209.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101235.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101249.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101257.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101264.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101268.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101278.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101288.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101295.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101310.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101315.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101322.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101383.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101395.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101402.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101404.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101405.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101427.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101452.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101486.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101488.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101502.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101504.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101508.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101512.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101518.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101520.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101522.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101541.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101559.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101579.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101596.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101598.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101603.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101615.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101617.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101620.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101642.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101653.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101655.jpg,Lua_benh_sau_gai_hispa,9
train,cv\datasets\train\Lua_benh_sau_gai_hispa\101661.jpg,Lua_benh_sau_gai_hispa,9
